"business_product_id";"name";"name_or_number";"discriminator";"product_type";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"promotional_region";"statistical_region";"x";"y";"lat";"long";"phone1";"phone2";"phone3";"email";"website";"status";"last_status_change_date";"notification_date";"acknowledgement_date";"comfort_class";"number_of_units";"maximum_capacity";"tva_type";"tva_acknowledgement";"tva_capacity";"tva_capacity_description";"tva_acknowledgement_date";"tva_principal_acknowledgement_date";"tva_revoke_date";"tva_suspension_date";"tva_suspension_removal_date";"deleted";"green_key_labeled";"accessibility_label";"changed_time"
"287268";"Het Anker";"Het Anker";"YOUTH_ACCOMMODATION";"BASE";"MAASSTRAAT";"82";"";"3640";"Ophoven";"Kinrooi";"maasland";"maasland";"251293.8911396425";"202592.4326607771";"51.125054";"5.814394";"+3289565501";"+32";"";"erik.opdenakker@marec.be";"https://www.sporta.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Apr  8 2014 02:00:00:000AM";"Feb 10 2012 01:00:00:000AM";"";"";"";"1";"0";"";"Jun 11 2018 08:56:04:683AM"
"346333";"Het Beverhuis";"Het Beverhuis";"YOUTH_ACCOMMODATION";"BASE";"Tragel";"7-9";"";"9200";"Appels";"Dendermonde";"scheldeland";"scheldeland";"129317.43";"190457.27";"51.0239404838148";"4.07396337209141";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"ACKNOWLEDGED_BY_PRINCIPLE";"";"";"";"Sep 14 2009 02:00:00:000AM";"";"";"";"0";"";"";"Apr  2 2018 10:23:26:577AM"
"346347";"Het Donkenhof";"Het Donkenhof";"YOUTH_ACCOMMODATION";"BASE";"WILDONKENSTRAAT";"2";"bus A";"9800";"Meigem";"Deinze";"leieStreek";"leieStreek";"91351.51660362791";"190199.3944497118";"51.019562";"3.531659";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"ACKNOWLEDGED_BY_PRINCIPLE";"";"";"";"Mar 11 2016 01:00:00:000AM";"";"";"";"0";"";"";"Oct  8 2018 06:38:07:587AM"
"224296";"Het Doorntje";"Het Doorntje";"YOUTH_ACCOMMODATION";"BASE";"Hondschootebaan";"13";"";"8630";"Houtem";"Veurne";"westhoek";"westhoek";"26263.3";"189381.18";"51.00143646998714";"2.605891930960692";"+3258299209";"+32476213481";"";"bernard.de.ceuninck@telenet.be";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=8081";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"60";"";"Sep 19 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 10:13:36:313AM"
"228041";"Het Dorpshuis Haringe";"Het Dorpshuis Haringe";"YOUTH_ACCOMMODATION";"BASE";"MOENAARDESTRAAT";"95";"";"8972";"Roesbrugge-Haringe";"Poperinge";"westhoek";"westhoek";"26878.46822594565";"178576.9175197342";"50.905009";"2.616979";"+3257300309";"+32475665703";"";"info@haringe.be";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=8171";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"84";"";"Jul 16 2014 02:00:00:000AM";"";"";"";"";"0";"0";"BASIC";"Oct 11 2018 08:45:16:993AM"
"346358";"Het Duinennest";"Het Duinennest";"YOUTH_ACCOMMODATION";"BASE";"Nieuwpoortsesteenweg";"194";"";"8670";"Oostduinkerke";"Koksijde";"kust";"kust";"33432.26";"204985.81";"51.1431578449283";"2.70292642911853";"+32 58 23 38 02";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"1";"";"";"May 17 2018 02:04:01:227PM"
"221330";"Het Galjoen (gebouw A/B/C)";"Het Galjoen (gebouw A/B/C)";"YOUTH_ACCOMMODATION";"BASE";"Vosseslag";"17-21";"";"8420";"Klemskerke";"De Haan";"kust";"kust";"55148.91";"216648.24";"51.2519372148655";"3.01014709342294";"+3259237871";"+32";"";"contact@hetgaljoen.be";"www.hetgaljoen.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"79";"";"Oct  5 2005 02:00:00:000AM";"";"";"";"";"0";"1";"";"Sep 21 2018 12:21:01:897PM"
"346257";"Het Heike";"Het Heike";"YOUTH_ACCOMMODATION";"BASE";"HEIKE";"12";"";"3150";"Wespelaar";"Haacht";"groeneGordel";"groeneGordel";"168307.7367074922";"183608.304890912";"50.962994";"4.628079";"+32 2 525 41 44";"";"";"verhuurwespelaar@gmail.com";"https://chirowespelaar.com";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"110";"";"Jun 25 2018 12:00:00:000AM";"Jan 25 2006 01:00:00:000AM";"";"";"";"0";"";"BASIC";"Nov 20 2018 01:19:18:777PM"
"264716";"Het Hoeveke";"Het Hoeveke";"YOUTH_ACCOMMODATION";"BASE";"POTAARDESTRAAT";"22";"";"9090";"Gontrode";"Melle";"scheldeland";"scheldeland";"110790.1780033509";"185071.6815348538";"50.975112";"3.809225";"+3292523668";"+32";"";"";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=9151";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Apr 18 2006 02:00:00:000AM";"";"";"";"";"1";"0";"";"Apr  2 2018 09:43:05:060AM"
"219912";"Het Jommekeshuis (De Schans)";"Het Jommekeshuis (De Schans)";"YOUTH_ACCOMMODATION";"BASE";"Bivakstraat";"6";"";"3581";"Beverlo";"Beringen";"limburgseKempen";"limburgseKempen";"209581.28";"198049.63";"51.08946314031703";"5.219161925334012";"+32 11 60 51 48";"+32478473550";"";"";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=3311";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"42";"";"Aug 14 2007 02:00:00:000AM";"Apr 18 2006 02:00:00:000AM";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Sep 13 2018 08:19:03:217AM"
"227318";"Het Laathof";"Het Laathof";"YOUTH_ACCOMMODATION";"BASE";"Wolfgang d'Urselstraat";"7";"";"2880";"Hingene";"Bornem";"scheldeland";"scheldeland";"143156.1";"199395.72";"51.10459918700442";"4.271060116744774";"+3238895966";"+32";"";"laathof@cjt.be";"www.hetlaathof.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"76";"";"Sep 13 2006 02:00:00:000AM";"";"";"";"";"0";"1";"INFORMATION_AVAILABLE";"Dec 21 2018 08:27:04:550AM"
"346285";"Het Lijsternest";"Het Lijsternest";"YOUTH_ACCOMMODATION";"BASE";"De Zavel";"z/n";"";"3680";"Opoeteren";"Maaseik";"maasland";"maasland";"238659.39";"195465.85";"51.062534950073";"5.63352799475911";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Feb 14 2006 01:00:00:000AM";"";"";"";"";"0";"";"";"Apr  2 2018 09:45:34:127AM"
"227100";"Het Mezennestje";"Het Mezennestje";"YOUTH_ACCOMMODATION";"BASE";"Kroonstraat";"51";"";"3581";"Beverlo";"Beringen";"limburgseKempen";"limburgseKempen";"211812.13";"197945.76";"51.08829526961774";"5.250981790027958";"";"+32474035553";"";"willy.boelanders@telenet.be";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=3121";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"80";"";"Mar  6 2006 01:00:00:000AM";"";"";"";"";"0";"0";"BASIC";"Nov 20 2018 01:26:00:597PM"
"224733";"Het Moerashuis";"Het Moerashuis";"YOUTH_ACCOMMODATION";"BASE";"DONKSTRAAT";"50";"";"9700";"Bevere";"Oudenaarde";"vlaamseArdennen";"vlaamseArdennen";"94757.21099166342";"170319.1036675787";"50.841202";"3.583184";"+3255207030";"+32475691010";"";"hendrik@outsider.be";"http://www.theoutsidervlaamseardennen.be/nl/overnachtingen/thuisbuizen";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"72";"";"Dec 11 2007 01:00:00:000AM";"Oct 11 2006 02:00:00:000AM";"";"";"";"0";"0";"BASIC";"Nov 20 2018 01:26:45:620PM"
"226613";"Het Moorshof";"Het Moorshof";"YOUTH_ACCOMMODATION";"BASE";"Gellikerweg";"4";"";"3740";"Eigenbilzen";"Bilzen";"haspengouw";"haspengouw";"243358.7";"186143.72";"50.97799338982711";"5.698130262145624";"";"+32";"";"";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=33030201";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"100";"";"Feb 20 2006 01:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov  9 2018 11:25:02:453AM"
"226506";"Het Oud Station";"Het Oud Station";"YOUTH_ACCOMMODATION";"BASE";"SOMPELPLEIN";"39";"";"9700";"Leupegem";"Oudenaarde";"vlaamseArdennen";"vlaamseArdennen";"96351.75267183638";"169334.8556429427";"50.832504";"3.605964";"";"+32479669157";"";"vagaetrans@skynet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"64";"";"Feb 18 2013 01:00:00:000AM";"Feb  8 2006 01:00:00:000AM";"";"";"";"0";"0";"BASIC";"Sep 21 2018 10:07:03:387AM"
"228866";"Het Pelterke (verblijfcentrum + bivakhuis)";"Het Pelterke (verblijfcentrum + bivakhuis)";"YOUTH_ACCOMMODATION";"BASE";"JEUGDLAAN";"4";"";"3900";"Overpelt";"Overpelt";"limburgseKempen";"limburgseKempen";"224077.0410235228";"211791.924737379";"51.21186";"5.42756";"+3211641465";"+32";"";"info@pelterke.be";"www.pelterke.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"172";"";"Jan 13 2011 01:00:00:000AM";"Jul 23 2007 02:00:00:000AM";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov  9 2018 12:32:04:697PM"
"346336";"Het Prullenbos (De Boskabanne)";"Het Prullenbos (De Boskabanne)";"YOUTH_ACCOMMODATION";"BASE";"TERMSTRAAT";"51";"bus A";"9270";"Laarne";"Laarne";"scheldeland";"scheldeland";"113362.797088939";"190366.9141452536";"51.022877";"3.845322";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"Oct  7 2010 02:00:00:000AM";"";"";"";"0";"";"";"Apr  2 2018 10:23:30:243AM"
"225939";"Het Rokken A + B";"Het Rokken A + B";"YOUTH_ACCOMMODATION";"BASE";"Aardappelhoekstraat";"129";"";"8800";"Roeselare";"Roeselare";"leieStreek";"leieStreek";"65271.69";"183147.61";"50.95241737380846";"3.162964851837081";"";"+32476257748";"";"info@bivakhuis.be";"https://www.bivakhuis.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"70";"";"Feb 14 2006 01:00:00:000AM";"";"";"";"";"0";"0";"BASIC";"Nov 20 2018 01:27:32:957PM"
"346022";"Het Rustpunt";"Het Rustpunt";"GENERIC_ROOMS";"BASE";"BURGSTRAAT";"46";"";"9000";"Gent";"Gent";"kunststadGent";"kunststadGent";"104359.3919535091";"194158.0368403448";"51.056314";"3.716535";"+32 9 225 95 71";"";"";"";"";"NOTIFIED";"Jan 29 2018 12:00:00:000AM";"Jan 27 2018 09:59:00:000AM";"";"";"38";"51";"ADULT";"TVA";"51";"";"Jan 16 2018 12:00:00:000AM";"";"";"";"";"0";"";"INFORMATION_AVAILABLE";"Apr  2 2018 09:54:40:813AM"
"301723";"Het slaaprijtuig";"Het slaaprijtuig";"HOTEL";"BASE";"Stationsstraat";"124";"";"3665";"As";"As";"limburgseKempen";"limburgseKempen";"236531.15";"188988.71";"51.0046420732637";"5.60163821281754";"";"";"";"";"www.stationas.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Dec  4 2013 12:00:00:000AM";"";"";"";"";"";"ADULT";"REVOKED";"";"";"";"";"";"";"";"0";"";"";"Apr  2 2018 09:51:29:313AM"
"228725";"Het Vuchterhof";"Het Vuchterhof";"GUEST_ROOM";"BASE";"Steegstraat";"17-19";"";"3630";"Vucht";"Maasmechelen";"maasland";"maasland";"244392.78";"186001.41";"50.9765660362607";"5.71285538862957";"+32 499 39 42 48";"+32 499 39 42 48";"";"lutkaes@hotmail.com";"";"LICENSED";"Sep 29 2014 12:00:00:000AM";"";"";"TWO_STARS";"3";"10";"ADULT";"TVA";"8";"";"Aug  3 2016 02:00:00:000AM";"";"";"";"";"0";"0";"";"Nov  6 2018 05:02:22:820AM"
"220967";"Heywijck (hoofdgebouw en Villa)";"Heywijck (hoofdgebouw en Villa)";"YOUTH_ACCOMMODATION";"BASE";"LANGE REKSTRAAT";"52";"";"9100";"Sint-Niklaas";"Sint-Niklaas";"waasland";"waasland";"137542.8487633715";"206362.306946422";"51.167676";"4.189394";"+3237760348";"+32470640615";"";"";"www.domeindester.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"60";"Villa - cap. 18, Hoofdgebouw - cap. 42";"Dec 14 2006 01:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov  9 2018 01:09:02:107PM"
"346322";"Heywijck-Villa";"Heywijck-Villa";"YOUTH_ACCOMMODATION";"BASE";"LANGE REKSTRAAT";"52";"";"9100";"Sint-Niklaas";"Sint-Niklaas";"waasland";"waasland";"137542.8487633715";"206362.306946422";"51.167676";"4.189394";"+32 3 777 05 42";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Dec 14 2006 01:00:00:000AM";"";"";"";"";"0";"";"";"Apr  2 2018 09:49:22:170AM"
"264768";"Hi-Hostel De Ploate";"Hi-Hostel De Ploate";"YOUTH_ACCOMMODATION";"BASE";"LANGESTRAAT";"82";"";"8400";"Oostende";"Oostende";"kust";"kust";"48816.73232176232";"214677.7678306643";"51.233679";"2.918791";"+3232327218";"+32";"";"oostende@vjh.be";"www.jeugdherbergen.be/oostende";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Oct 30 2006 01:00:00:000AM";"";"";"";"";"1";"0";"";"Apr  2 2018 09:43:06:693AM"
"346307";"Hoeve Brouns";"Hoeve Brouns";"YOUTH_ACCOMMODATION";"BASE";"ACHTERSTRAAT";"65";"bus A";"3990";"Peer";"Peer";"limburgseKempen";"limburgseKempen";"223768.3572973812";"200747.0979522048";"51.112635";"5.420901";"+32 11 63 32 65";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"0";"";"";"Apr  2 2018 09:45:56:797AM"
"346217";"Hoeve De Blokskes-Van Gastel";"Hoeve De Blokskes-Van Gastel";"YOUTH_ACCOMMODATION";"BASE";"MOERKANTSEBAAN";"308";"";"2910";"Essen";"Essen";"antwerpseKempen";"antwerpseKempen";"152654.287833813";"237071.6643035095";"51.443814";"4.405659";"+32 3 677 15 91";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"0";"";"";"Nov 20 2018 11:13:02:437AM"
"219214";"Hoeve De Brug";"Hoeve De Brug";"YOUTH_ACCOMMODATION";"BASE";"ROUWMOER";"1";"";"2910";"Essen";"Essen";"antwerpseKempen";"antwerpseKempen";"154088.1755614471";"237651.4200033406";"51.449016";"4.426287";"+3232978208";"+32";"";"";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=2241";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"60";"2 slaapzalen";"Feb 14 2006 01:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Jul  9 2018 12:57:03:977PM"
"226535";"Hoeve De Holdert - De Ruif";"Hoeve De Holdert - De Ruif";"GENERIC_ROOMS";"BASE";"HEERSTRAAT";"50";"";"3930";"Hamont-Achel";"Hamont-Achel";"limburgseKempen";"limburgseKempen";"231874.5380170358";"217490.9870922472";"51.262024";"5.540416";"+32 11 44 61 40";"+32 497 63 80 57";"";"hoevedeholdert@skynet.be";"https://www.hoevedeholdert.be";"ACKNOWLEDGED";"Dec 20 2017 12:00:00:000AM";"";"Dec 20 2017 02:03:31:000PM";"";"1";"22";"ADULT";"TVA";"22";"";"Jun 16 2014 02:00:00:000AM";"";"";"";"";"0";"";"";"Dec 12 2018 03:54:20:883PM"
"275880";"Hoeve Genemeer Anders dan Anders";"Hoeve Genemeer Anders dan Anders";"HOLIDAY_ACCOMMODATION";"BASE";"GENEMEERSTRAAT";"163";"";"3581";"Beverlo";"Beringen";"limburgseKempen";"limburgseKempen";"211261.8523320121";"197119.38189115";"51.081489";"5.241716";"+32 11 34 47 85";"+32 491 74 48 30";"";"info@hoevegenemeer.be";"https://www.hoevegenemeer.be";"LICENSED";"Dec 22 2015 12:00:00:000AM";"";"";"";"5";"26";"ADULT";"TVA";"26";"";"Feb  9 2016 01:00:00:000AM";"";"";"";"";"0";"0";"BASIC";"Nov 20 2018 01:22:45:297PM"
"264862";"Hoeve Heyman";"Hoeve Heyman";"YOUTH_ACCOMMODATION";"BASE";"BOESCHEPESTRAAT";"8";"";"8954";"Westouter";"Heuvelland";"westhoek";"westhoek";"34665.07249541894";"166177.9935714854";"50.795177";"2.731533";"+3257444285";"+32477306558";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"32";"";"Mar 31 2017 12:00:00:000AM";"Nov  8 2006 01:00:00:000AM";"";"";"";"0";"0";"";"Apr  2 2018 09:43:10:920AM"
"212361";"Hoeve Lindehof";"Hoeve Lindehof";"YOUTH_ACCOMMODATION";"BASE";"Volkensvoortstraat";"10";"b";"3201";"Langdorp";"Aarschot";"hageland";"hageland";"188370.639158646";"190323.385849255";"51.02181452090558";"4.915626885401551";"+3213772472";"+32";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"44";"";"Sep 26 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov  9 2018 10:13:02:907AM"
"220118";"Hoeve Lorette";"Hoeve Lorette";"YOUTH_ACCOMMODATION";"BASE";"RUDDERSVELD";"3";"";"9600";"Ronse";"Ronse";"vlaamseArdennen";"vlaamseArdennen";"99894.88373164981";"160896.9741018275";"50.756972";"3.6574";"+3255211926";"+32";"";"ronse@vjh.be";"https://www.infrafos.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"SUSPENDED";"13";"";"Dec  7 2010 01:00:00:000AM";"";"";"";"";"0";"0";"";"Jun 29 2018 08:45:02:217AM"
"261242";"Hoeve Megusta";"Hoeve Megusta";"GENERIC_ROOMS";"BASE";"Wetschot";"58";"";"2340";"Vlimmeren";"Beerse";"antwerpseKempen";"antwerpseKempen";"180011.13";"219952.12";"51.28861775951012";"4.79894394669241";"";"+32 496 25 55 00";"";"hoevemegusta@telenet.be";"https://www.hoevemegusta.be";"NOTIFIED";"Jun 18 2015 12:00:00:000AM";"Mar 31 2017 10:00:00:000PM";"";"";"";"26";"ADULT";"TVA";"26";"";"Jun 18 2015 02:00:00:000AM";"Apr 15 2013 02:00:00:000AM";"";"";"";"0";"0";"COMFORT";"Nov 20 2018 01:20:27:997PM"
"219539";"Hoeve Moerkantvelden";"Hoeve Moerkantvelden";"YOUTH_ACCOMMODATION";"BASE";"NOORDENEIND";"13";"";"2910";"Essen";"Essen";"antwerpseKempen";"antwerpseKempen";"153462.4924174123";"238506.0643686177";"51.456701";"4.417296";"+3236770643";"+32495691211";"";"hoevemoerkantvelden@gmail.com";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=2231";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"30";"";"Dec 20 2005 01:00:00:000AM";"";"";"";"";"0";"0";"";"Nov  9 2018 09:38:03:393AM"
"346326";"Hoeve Sadones";"Hoeve Sadones";"YOUTH_ACCOMMODATION";"BASE";"KONINGSWEG";"1";"";"9660";"Brakel";"Brakel";"vlaamseArdennen";"vlaamseArdennen";"104847.9253753466";"163397.3603652101";"50.779853";"3.727285";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"0";"";"";"Apr  2 2018 09:49:26:027AM"
"264907";"Hoeve Veenzijde";"Hoeve Veenzijde";"YOUTH_ACCOMMODATION";"BASE";"VEENZIJDE";"53";"";"2275";"Gierle";"Lille";"antwerpseKempen";"antwerpseKempen";"184732.8720405343";"216601.7436820697";"51.258798";"4.865016";"+32 14 55 27 29";"+32";"";"jef_verlinden@skynet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Dec 18 2007 01:00:00:000AM";"";"";"";"";"1";"0";"";"Apr  2 2018 09:43:19:310AM"
"212440";"Hoeveweide";"Hoeveweide";"YOUTH_ACCOMMODATION";"BASE";"Roosstraat";"8";"";"3201";"Langdorp";"Aarschot";"hageland";"hageland";"188620.49";"189967.43";"51.01859836699663";"4.919149936008509";"+3213782709";"+32";"";"hoeveweide@belgacom.net";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"60";"";"Mar 17 2008 01:00:00:000AM";"Oct  5 2006 02:00:00:000AM";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 09:55:31:277AM"
"346191";"Hof Ter Beuken";"Hof Ter Beuken";"YOUTH_ACCOMMODATION";"BASE";"ANTWERPSEBAAN";"18";"";"2240";"Massenhoven";"Zandhoven";"antwerpseKempen";"antwerpseKempen";"168867.8608963877";"210549.9987509893";"51.205142";"4.637446";"";"";"";"www.cjt.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Sep 28 2006 02:00:00:000AM";"";"";"";"";"0";"";"";"Apr  2 2018 09:50:58:263AM"
"223246";"Hof ter Meulen - 't Kalvernest";"Hof ter Meulen - 't Kalvernest";"YOUTH_ACCOMMODATION";"BASE";"Ter Bieststraat";"7";"";"8421";"Vlissegem";"De Haan";"kust";"kust";"59480.15";"219709.45";"51.28012934455775";"3.071478254865452";"";"+32 494 12 96 39";"";"verblijven@hoftermeulen.com";"https://www.hoftermeulen.com";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"20";"";"Jan 21 2008 01:00:00:000AM";"Oct 24 2006 02:00:00:000AM";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 10:01:25:847AM"
"223245";"Hof ter Meulen - 't Ovenhuisje";"Hof ter Meulen - 't Ovenhuisje";"YOUTH_ACCOMMODATION";"BASE";"TER BIESTSTRAAT";"7";"";"8421";"Vlissegem";"De Haan";"kust";"kust";"59395.55750290339";"219591.1731379712";"51.279592";"3.068991";"";"+32 494 12 96 39";"";"verblijven@hoftermeulen.com";"www.hoftermeulen.com";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Oct 19 2006 02:00:00:000AM";"";"";"";"";"1";"0";"";"Apr  2 2018 09:42:42:853AM"
"287406";"Hof Zevenbergen";"Hof Zevenbergen";"GENERIC_ROOMS";"BASE";"KASTEELDREEF";"22";"";"2520";"Ranst";"Ranst";"antwerpseKempen";"antwerpseKempen";"163335.0051545397";"209438.6161873266";"51.195307";"4.558242";"+3232056570";"";"";"info@hofzevenbergen.be";"https://www.hofzevenbergen.be";"NOTIFIED";"Sep 14 2016 12:00:00:000AM";"Mar 31 2017 10:00:00:000PM";"";"";"30";"40";"ADULT";"TVA";"40";"";"Sep 14 2016 02:00:00:000AM";"";"";"";"";"0";"0";"";"Nov  9 2018 09:07:03:670AM"
"221416";"Hoffbauer ""Bosrand";"Hoffbauer ""Bosrand";"YOUTH_ACCOMMODATION";"BASE";"TRICHTERWEG";"33";"";"3690";"Zutendaal";"Zutendaal";"limburgseKempen";"limburgseKempen";"236379.9312345792";"180537.7481507994";"50.929257";"5.596189";"+3289714209";"+32476296878";"";"Carl.Lefevre@telenet.be";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=3224";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"52";"";"Feb 14 2006 01:00:00:000AM";"";"";"";"";"0";"0";"";"Nov  9 2018 11:21:04:530AM"
